,EIF1,PSMB5,ANKRD11,PTMA,HSP90B1,TFAM,C17orf58,ACTB,YEATS2,RPL41,SIN3A,HSPA8,GRSF1,RAC3,ATP2A2,JAZF1,MRPL34,HSD17B10,TPT1,HSPD1,MRPL24,MCMBP,GFM1,ZBTB17,TRNT1,SPCS3,DLD,RSL1D1,CSE1L,DNMT1,PAXBP1,PHAX,THAP1,MRPL16,SSU72,YEATS4,MVK,RBMX2,EXOSC2,PSMG3,EEF2,GPS1,TSR1,PSMA4,NUP107,MRPL36,CYS1,OGFOD1,TTI1,UBA2,HNRNPL
CSE1L,-0.023421021178364754,0.25810354948043823,0.2762095332145691,0.2636207342147827,0.23721089959144592,0.44189172983169556,0.24237212538719177,0.4901060163974762,0.11117587983608246,0.3221512734889984,0.21250198781490326,0.3385296165943146,0.32920703291893005,0.00776398740708828,0.31195268034935,0.09421349316835403,0.3199921250343323,0.34560877084732056,0.21231591701507568,0.40069031715393066,0.028371211141347885,-0.01562785543501377,0.02837386541068554,0.052030619233846664,0.21123303472995758,0.12272089719772339,0.05865892395377159,0.20613087713718414,0.11494544893503189,0.22019512951374054,0.315849244594574,0.06706482172012329,-0.08884546905755997,0.38669222593307495,0.2271101027727127,0.235947385430336,0.32968035340309143,-0.13405641913414001,0.02830103039741516,0.2247796654701233,0.45983242988586426,0.12304932624101639,0.18665289878845215,0.1718951165676117,0.5664204359054565,0.25318393111228943,-0.13768693804740906,0.015367093496024609,0.007554167881608009,0.3459933400154114,0.38826507329940796
DNMT1,0.01879548281431198,0.2783355116844177,0.3311886489391327,0.2202685922384262,0.27918094396591187,0.29962149262428284,0.1303570568561554,0.5255019068717957,-0.05335148423910141,0.3489198088645935,0.10728218406438828,0.35385507345199585,0.3308330476284027,-0.028579499572515488,0.25741592049598694,0.03960708528757095,0.30571484565734863,0.3127340078353882,0.2779383063316345,0.37436506152153015,0.01037536095827818,0.012443956919014454,0.08026843518018723,0.1085532084107399,0.1058548167347908,0.18146026134490967,0.06693369895219803,0.16207560896873474,0.00040910611278377473,0.2383211851119995,0.27638596296310425,0.1714882254600525,0.01454817596822977,0.2665981948375702,0.28417080640792847,0.16525529325008392,0.2702796161174774,-0.17125225067138672,-0.01980627328157425,0.22629544138908386,0.47673285007476807,0.0400984100997448,0.146703839302063,0.18071985244750977,0.3801291286945343,0.2569655179977417,-0.10771945863962173,0.028503013774752617,-0.039354730397462845,0.2960818409919739,0.26886069774627686
PAXBP1,0.1750733107328415,0.35065957903862,0.3530607223510742,0.37560713291168213,0.3878386318683624,0.4285135567188263,0.20199640095233917,0.596946656703949,0.0537119023501873,0.4662265181541443,0.14012080430984497,0.47646307945251465,0.338111013174057,0.15745028853416443,0.2739131450653076,0.10225434601306915,0.329843133687973,0.31265267729759216,0.3499450087547302,0.5326684713363647,0.02683659829199314,0.05503775551915169,0.17058856785297394,0.04721071571111679,0.12012985348701477,0.20633208751678467,0.18224762380123138,0.32289114594459534,0.16922247409820557,0.28361043334007263,0.3003293573856354,0.17695975303649902,-0.05408916994929314,0.3520435690879822,0.326282262802124,0.2702653110027313,0.2595374286174774,-0.038136936724185944,0.03166710585355759,0.27341926097869873,0.5295836925506592,0.14214514195919037,0.20663101971149445,0.27858689427375793,0.4413463771343231,0.23003490269184113,-0.2537984251976013,0.10003194957971573,0.030725592747330666,0.37550145387649536,0.40277791023254395
PHAX,0.18792027235031128,0.3658316731452942,0.3099076747894287,0.44636866450309753,0.35393863916397095,0.4066128134727478,0.20459149777889252,0.5328527688980103,0.12433032691478729,0.44687649607658386,0.1896207630634308,0.4264567494392395,0.2719518840312958,0.09344618767499924,0.29563233256340027,0.14420060813426971,0.3375992774963379,0.34008651971817017,0.3323896825313568,0.4968545138835907,0.0717126652598381,0.05062213912606239,0.16394759714603424,0.06329280138015747,0.18800942599773407,0.26624831557273865,0.1326422095298767,0.34366750717163086,0.18383274972438812,0.2904769480228424,0.29912126064300537,0.1308230310678482,-0.020907875150442123,0.32492536306381226,0.32162272930145264,0.2302083820104599,0.2082991749048233,-0.04218586906790733,0.042351704090833664,0.24003225564956665,0.5153080821037292,0.12055274844169617,0.23396532237529755,0.2864457964897156,0.41299310326576233,0.25754767656326294,-0.16732332110404968,0.09014804661273956,0.011960968375205994,0.3698560297489166,0.37485358119010925
THAP1,0.019902577623724937,0.24896849691867828,0.2174353003501892,0.32737216353416443,0.31557297706604004,0.342863529920578,0.10162168741226196,0.28315773606300354,0.043597713112831116,0.3856838345527649,0.1146150454878807,0.1937815546989441,0.10653849691152573,0.22294464707374573,0.19149141013622284,0.21641549468040466,0.32586485147476196,0.2248026728630066,0.31748804450035095,0.43808063864707947,0.07614617794752121,-0.16629479825496674,0.06373261660337448,-0.12815292179584503,-0.029223689809441566,0.17651279270648956,0.09713760018348694,0.2714998722076416,0.07822810113430023,0.1358836591243744,0.18234087526798248,0.05727621167898178,-0.11313389986753464,0.26420679688453674,0.20441338419914246,0.043118346482515335,0.20284490287303925,-0.019323091953992844,0.10234743356704712,0.18526898324489594,0.277605265378952,0.097328320145607,-0.008865215815603733,0.1971186250448227,0.37587618827819824,0.1914157271385193,-0.25405755639076233,-0.13706640899181366,-0.057630956172943115,0.2512969970703125,0.1597127616405487
MRPL16,-0.041382111608982086,0.13410533964633942,0.2010800838470459,0.11498787999153137,0.10529978573322296,0.2764860689640045,0.07754077017307281,0.21484625339508057,0.006846789736300707,0.12414480000734329,0.10847007483243942,0.1443442553281784,0.16190706193447113,-0.0012296737404540181,0.14665691554546356,0.056050125509500504,0.17043441534042358,0.1589660942554474,0.09773598611354828,0.15349526703357697,-0.027045095339417458,-0.1361379474401474,0.018908658996224403,0.023634741082787514,0.11846232414245605,0.04970216378569603,0.021235639229416847,0.0678291916847229,-0.012821023352444172,0.1038045883178711,0.14890727400779724,0.06880094856023788,-0.09182817488908768,0.2511023283004761,0.13899445533752441,0.11486230045557022,0.208375945687294,-0.09270031005144119,-0.048287805169820786,0.0971175953745842,0.23470547795295715,0.01904922164976597,0.04260993376374245,0.013118871487677097,0.3081210255622864,0.16401401162147522,-0.0134389353916049,0.001622046809643507,-0.07084482163190842,0.14656230807304382,0.16493135690689087
SSU72,0.16350772976875305,0.290330171585083,0.3567982614040375,0.39808976650238037,0.34496447443962097,0.4676395356655121,0.12907913327217102,0.5188691020011902,0.016412783414125443,0.4348197877407074,0.15966522693634033,0.32268044352531433,0.23253419995307922,0.14757861196994781,0.27632924914360046,0.10934296995401382,0.3197261393070221,0.37029871344566345,0.31860917806625366,0.4788762032985687,0.07073120772838593,0.04683854058384895,0.0994291678071022,0.06951487064361572,0.14695893228054047,0.19651880860328674,0.11362098157405853,0.2822559177875519,0.1096261665225029,0.2702074348926544,0.31979256868362427,0.12185864895582199,-0.04403340816497803,0.39494508504867554,0.3571092188358307,0.21052421629428864,0.24310898780822754,-0.035224705934524536,-0.03318626806139946,0.27087515592575073,0.49970754981040955,0.12563765048980713,0.17978443205356598,0.22807861864566803,0.4956919252872467,0.2835230231285095,-0.2327810823917389,0.07705284655094147,-0.060940925031900406,0.35053759813308716,0.3409963548183441
YEATS4,-0.10632140189409256,0.1437959372997284,0.1480480134487152,0.10906437784433365,0.10538600385189056,0.3461739122867584,0.1606031209230423,0.25503626465797424,0.0579940564930439,0.10793574899435043,0.0887574702501297,0.1850067675113678,0.17994774878025055,-0.03927352651953697,0.14193616807460785,0.09895111620426178,0.2328357845544815,0.23576579988002777,0.07903645187616348,0.2377440333366394,-0.020008748397231102,-0.10736959427595139,0.07753141224384308,0.07457172870635986,0.14580391347408295,0.07122204452753067,0.04770924523472786,0.10920791327953339,0.02744610793888569,0.17831307649612427,0.2716427147388458,0.03710972145199776,-0.054315999150276184,0.3255607783794403,0.15026557445526123,0.11233244091272354,0.2844916582107544,-0.12293894588947296,-0.018727168440818787,0.15031589567661285,0.2604801058769226,0.05625596269965172,0.09290482103824615,0.06943968683481216,0.4252181053161621,0.12395064532756805,-0.09123942255973816,-0.05664408206939697,-0.04745583236217499,0.2353905737400055,0.2826100289821625
MVK,0.24924123287200928,0.4663628339767456,0.47955042123794556,0.551848828792572,0.5245386362075806,0.5093769431114197,0.2306945025920868,0.7465296387672424,0.1013021171092987,0.6286897659301758,0.21718266606330872,0.5627407431602478,0.35546842217445374,0.08572372794151306,0.33591002225875854,0.1525125950574875,0.43068742752075195,0.48192504048347473,0.5239152312278748,0.6453832983970642,0.10115443915128708,0.05973588302731514,0.18912842869758606,0.02936680242419243,0.21373285353183746,0.2907136380672455,0.1705249547958374,0.38906511664390564,0.2333219200372696,0.3740299940109253,0.3682030737400055,0.22207732498645782,-0.06394917517900467,0.46272459626197815,0.41618481278419495,0.2304414063692093,0.30351415276527405,-0.03624436631798744,0.01836823858320713,0.31714075803756714,0.7156874537467957,0.2075980305671692,0.2798805832862854,0.43223559856414795,0.5485811233520508,0.3876570463180542,-0.2659788429737091,0.14102186262607574,0.03181963413953781,0.47474607825279236,0.4374123513698578
RBMX2,0.10432987660169601,0.37258633971214294,0.2923521399497986,0.41086748242378235,0.3667081296443939,0.3674905598163605,0.1696302890777588,0.5018347501754761,0.09945200383663177,0.45499980449676514,0.11257105320692062,0.3923819959163666,0.20245206356048584,0.1489790678024292,0.2104041874408722,0.1507532000541687,0.362309992313385,0.29176053404808044,0.46264296770095825,0.5152525305747986,0.04424980655312538,-0.031196562573313713,0.08744455873966217,-0.004880139604210854,0.15506801009178162,0.221261128783226,0.1883113831281662,0.3543350398540497,0.06906893849372864,0.27270781993865967,0.27221885323524475,0.10244277864694595,-0.03269888088107109,0.36606818437576294,0.2832881808280945,0.16133327782154083,0.2627924084663391,-0.02354714460670948,0.008631126023828983,0.19545967876911163,0.5030604600906372,0.14906644821166992,0.18619157373905182,0.30081093311309814,0.38211965560913086,0.2892666459083557,-0.25139808654785156,0.08356489986181259,-0.062064964324235916,0.3500804901123047,0.2977439761161804
EXOSC2,0.15075312554836273,0.30724385380744934,0.3526066243648529,0.31440073251724243,0.27629896998405457,0.2975383698940277,0.14134006202220917,0.6047582626342773,0.18316036462783813,0.41486868262290955,0.1726897656917572,0.5065171122550964,0.4187270402908325,0.02972673811018467,0.26365891098976135,-0.04690554365515709,0.1972198784351349,0.2481343150138855,0.3083782196044922,0.38632798194885254,0.12272465229034424,-0.025338189676404,0.2125944197177887,-0.030694186687469482,0.1957399845123291,0.20374220609664917,0.09677945822477341,0.2377747893333435,0.2707417905330658,0.3170090913772583,0.35695910453796387,0.1523859202861786,-0.12610098719596863,0.33226126432418823,0.20213910937309265,0.21334989368915558,0.28290194272994995,-0.11928831040859222,0.07658654451370239,0.15139099955558777,0.5697983503341675,0.10632315278053284,0.24328187108039856,0.3322632908821106,0.28915584087371826,0.28952547907829285,-0.27285757660865784,0.15150873363018036,0.09366189688444138,0.3580266535282135,0.4370841085910797
PSMG3,0.08134326338768005,0.26000937819480896,0.2791772484779358,0.2590607702732086,0.25810855627059937,0.3980495035648346,0.1249212846159935,0.4564797282218933,0.11287153512239456,0.3529947102069855,0.16344508528709412,0.3927612900733948,0.3088811933994293,0.056200895458459854,0.24655809998512268,0.09355797618627548,0.2903706133365631,0.2986806035041809,0.22741617262363434,0.39771559834480286,0.12597349286079407,0.09128953516483307,0.13434916734695435,0.0777038037776947,0.22045277059078217,0.16786892712116241,0.09523394703865051,0.23154856264591217,0.04538845270872116,0.2824530601501465,0.3052137792110443,0.07765068858861923,-0.07890065759420395,0.3772770166397095,0.24805931746959686,0.2616846263408661,0.25668519735336304,-0.06698811799287796,0.023067506030201912,0.27788177132606506,0.4404342770576477,0.13316921889781952,0.17065389454364777,0.20306766033172607,0.4886435270309448,0.2526567280292511,-0.14648373425006866,0.07644610106945038,0.012449737638235092,0.3124513626098633,0.40716829895973206
EEF2,-0.019226353615522385,0.14303244650363922,0.16461864113807678,0.1322358250617981,0.11513976752758026,0.20262040197849274,0.028125938028097153,0.22948406636714935,0.037048280239105225,0.15156911313533783,0.04935915395617485,0.14416494965553284,0.09161826968193054,-0.002340325154364109,0.14958250522613525,0.04931547865271568,0.13053426146507263,0.13946327567100525,0.1831057071685791,0.18246887624263763,0.0009490959346294403,-0.05886039882898331,0.04977654293179512,0.04396015405654907,0.041590366512537,0.0801798477768898,0.004438553471118212,0.0980459451675415,0.08013275265693665,0.06823257356882095,0.13551518321037292,0.07264277338981628,-0.08657115697860718,0.19785769283771515,0.13639263808727264,0.07744235545396805,0.20470726490020752,-0.09113317728042603,-0.05039776489138603,0.08237805217504501,0.23504167795181274,0.0023907627910375595,0.0327143557369709,0.04591318964958191,0.22958248853683472,0.09969338029623032,-0.04739805683493614,-0.029857395216822624,-0.07380383461713791,0.1250688135623932,0.19739177823066711
GPS1,0.6267242431640625,0.7880724668502808,0.7022196054458618,1.006291151046753,0.8901471495628357,0.7720766067504883,0.28242576122283936,1.2517865896224976,0.15281780064105988,1.1082298755645752,0.36206990480422974,0.9474496841430664,0.591281533241272,0.21387332677841187,0.5724483728408813,0.1333906352519989,0.6977337002754211,0.6692947745323181,0.9195612668991089,1.059322476387024,0.19033282995224,0.20787104964256287,0.34146037697792053,0.08196697384119034,0.3553546369075775,0.4623315632343292,0.32359257340431213,0.7246396541595459,0.4424901604652405,0.6378726959228516,0.547512412071228,0.3047688603401184,-0.036191269755363464,0.7069045305252075,0.6775914430618286,0.46569088101387024,0.38150614500045776,-0.014034155756235123,0.2034061998128891,0.5219517350196838,1.1546865701675415,0.3473300039768219,0.48899737000465393,0.6542719602584839,0.7610235810279846,0.6055111289024353,-0.39008828997612,0.25795361399650574,0.05732639506459236,0.6861287951469421,0.6903687119483948
TSR1,-0.025361934676766396,0.19722607731819153,0.10755660384893417,0.1818290799856186,0.15452906489372253,0.23829159140586853,0.08911354839801788,0.18953177332878113,0.006031383294612169,0.18304015696048737,0.07720328867435455,0.15745662152767181,0.1072877049446106,0.041852470487356186,0.1333429366350174,0.15482833981513977,0.21145902574062347,0.1874934285879135,0.13751238584518433,0.22706171870231628,0.030782775953412056,-0.09317634254693985,0.03522075340151787,0.027335092425346375,0.14582408964633942,0.059013731777668,0.011920359916985035,0.15323783457279205,0.07311619073152542,0.11311165988445282,0.18123075366020203,0.04557495564222336,-0.07523659616708755,0.2954339385032654,0.14703062176704407,0.07281508296728134,0.19589486718177795,-0.08428992331027985,-0.05004225671291351,0.11173197627067566,0.20164042711257935,0.044884372502565384,0.07707112282514572,0.127863347530365,0.3352169096469879,0.1719791293144226,-0.06202392280101776,-0.008082304149866104,-0.03693849965929985,0.2072698473930359,0.1968916803598404
PSMA4,0.28507670760154724,0.4230208992958069,0.32068777084350586,0.5023131370544434,0.4394029378890991,0.4772382974624634,0.20505015552043915,0.5370750427246094,0.056557826697826385,0.5857768058776855,0.1337040811777115,0.41702476143836975,0.2401786893606186,0.2449861466884613,0.26851949095726013,0.1489855796098709,0.3198573887348175,0.3345845341682434,0.5161696076393127,0.6796607971191406,0.06503527611494064,0.01693566143512726,0.18983492255210876,-0.1263485699892044,0.13241104781627655,0.20690111815929413,0.15339721739292145,0.41329705715179443,0.21710039675235748,0.3022775650024414,0.30752190947532654,0.1873660683631897,-0.0972369909286499,0.4890094995498657,0.4027940034866333,0.16028457880020142,0.2666988670825958,0.012848417274653912,0.0636848509311676,0.25954610109329224,0.5527036190032959,0.05754903331398964,0.14320796728134155,0.3190394639968872,0.592207670211792,0.3279220759868622,-0.19514311850070953,0.03746991232037544,0.019087841734290123,0.35154449939727783,0.34218505024909973
NUP107,0.018563861027359962,0.24643926322460175,0.2261826992034912,0.3176523745059967,0.24823784828186035,0.3501098155975342,0.19993847608566284,0.4014928638935089,0.09425534307956696,0.2813405990600586,0.11123443394899368,0.3122440576553345,0.21523122489452362,0.07998049259185791,0.26129603385925293,0.12689688801765442,0.36659473180770874,0.2626449167728424,0.2139274775981903,0.3505493104457855,0.015893207862973213,-0.02975660003721714,0.07980524748563766,0.0965159684419632,0.16698291897773743,0.13445578515529633,0.12483425438404083,0.21158786118030548,0.13212566077709198,0.2375556379556656,0.3538726270198822,0.09973444044589996,-0.06669089943170547,0.36576399207115173,0.23097728192806244,0.19147555530071259,0.2576007843017578,-0.05363941192626953,0.003897774266079068,0.25128787755966187,0.40683260560035706,0.1154240220785141,0.18011543154716492,0.17799636721611023,0.45371294021606445,0.23138758540153503,-0.14120979607105255,0.0439312607049942,-0.007527287118136883,0.3014830946922302,0.34697261452674866
MRPL36,0.12756340205669403,0.3683268427848816,0.349784791469574,0.404895156621933,0.38825759291648865,0.5131632685661316,0.13560763001441956,0.5796452760696411,0.10161174833774567,0.4586925506591797,0.23155267536640167,0.42348894476890564,0.3499922454357147,0.06853178143501282,0.3192339241504669,0.11723032593727112,0.3324064612388611,0.3536026179790497,0.3968758285045624,0.47971445322036743,0.03740682825446129,-0.03927546367049217,0.14424894750118256,0.03447544202208519,0.19011062383651733,0.21685151755809784,0.08809012174606323,0.27109283208847046,0.10522952675819397,0.30576038360595703,0.33570054173469543,0.12873324751853943,-0.1348496526479721,0.4286049008369446,0.33709993958473206,0.2026161104440689,0.3081371486186981,-0.09657631069421768,0.05021291598677635,0.26129820942878723,0.5291879773139954,0.11103087663650513,0.17962458729743958,0.26187536120414734,0.4967908263206482,0.2974512279033661,-0.19512635469436646,0.07223940640687943,-0.024940093979239464,0.37060490250587463,0.4243793785572052
CYS1,-0.17059923708438873,0.021145984530448914,0.027703246101737022,-0.019410710781812668,-0.051580410450696945,0.15625019371509552,0.0557403489947319,-0.016438838094472885,-0.05902814865112305,-0.06663335114717484,0.03455149382352829,0.02121538482606411,0.06232732906937599,-0.039440687745809555,0.009798365645110607,0.11282332241535187,0.0943053662776947,0.12161628901958466,-0.04425282031297684,0.022738495841622353,0.0003401250869501382,-0.17151524126529694,-0.005010251887142658,0.04222193732857704,0.09168212115764618,-0.05865248292684555,0.0035217718686908484,0.023042302578687668,0.001825400977395475,0.055773377418518066,0.20070582628250122,0.007814439944922924,-0.05206926167011261,0.19496457278728485,0.051217611879110336,0.10943185538053513,0.14130955934524536,-0.08106695115566254,-0.047710612416267395,0.07413350045681,0.004127202555537224,0.019222060218453407,-0.06417597085237503,-0.05339476838707924,0.24766653776168823,0.09049224108457565,0.015804167836904526,-0.06356769800186157,-0.01894795149564743,0.08107268810272217,0.10258631408214569
OGFOD1,-0.28382548689842224,-0.016384528949856758,0.01951567828655243,-0.11674654483795166,-0.098985455930233,0.1905195713043213,0.03572775423526764,-0.09194155782461166,0.007108531426638365,-0.09632957726716995,-0.0044603506103158,-0.06430482864379883,0.02700280211865902,-0.05087638273835182,0.02508220635354519,0.00037586165126413107,0.05375721678137779,0.08035604655742645,-0.15371128916740417,-0.044442035257816315,-0.041330866515636444,-0.12775827944278717,-0.0351267009973526,0.03661816194653511,0.04975179582834244,-0.038174279034137726,-0.08752050250768661,-0.07726321369409561,-0.08096348494291306,-0.009119777008891106,0.13106492161750793,-0.0036230720579624176,-0.11431217938661575,0.09383227676153183,-0.006507036741822958,-0.0030198944732546806,0.1177363321185112,-0.20042817294597626,-0.09476616233587265,-0.027480417862534523,-0.05539725348353386,-0.07588021457195282,-0.027901845052838326,-0.033651094883680344,0.20033882558345795,-0.05307261645793915,-0.023814905434846878,-0.12823162972927094,-0.05823156237602234,0.0500369556248188,0.1084938645362854
TTI1,0.20334716141223907,0.39564749598503113,0.47727376222610474,0.4530336558818817,0.4308629631996155,0.5307207107543945,0.21309389173984528,0.8222353458404541,0.07429063320159912,0.58974289894104,0.2918308675289154,0.6132636070251465,0.47738149762153625,0.05934688448905945,0.4025815725326538,0.08464105427265167,0.43273669481277466,0.4212731719017029,0.4791076183319092,0.6140949130058289,0.10241561383008957,0.11633063107728958,0.16382284462451935,0.12585526704788208,0.22318409383296967,0.27488264441490173,0.14838717877864838,0.3343595564365387,0.24848701059818268,0.37779173254966736,0.40423300862312317,0.2046424299478531,-0.017035121098160744,0.46060803532600403,0.4096546173095703,0.2664283812046051,0.38189050555229187,-0.08545486629009247,0.05044291913509369,0.2846981883049011,0.7428579926490784,0.183723583817482,0.3195400834083557,0.31741800904273987,0.5418753027915955,0.3151397109031677,-0.2387305349111557,0.14959006011486053,0.03644004464149475,0.4446895718574524,0.5651532411575317
UBA2,0.26500770449638367,0.45707106590270996,0.4793775677680969,0.5947931408882141,0.5622674822807312,0.5408092141151428,0.28121820092201233,0.754752516746521,0.06903108954429626,0.6280619502067566,0.19563226401805878,0.6208498477935791,0.32537412643432617,0.14077645540237427,0.5275571942329407,0.05537259951233864,0.4649698734283447,0.43513625860214233,0.5927349925041199,0.6282485127449036,0.22342649102210999,0.010327042080461979,0.15405413508415222,0.0776342898607254,0.2472471445798874,0.37691742181777954,0.15069225430488586,0.36610162258148193,0.2758706510066986,0.3829331696033478,0.43474704027175903,0.11537916213274002,-0.1305139660835266,0.5115472078323364,0.47411906719207764,0.20277322828769684,0.351589560508728,-0.07432819902896881,0.0011443953262642026,0.30494701862335205,0.7164495587348938,0.2459702491760254,0.31449392437934875,0.36594080924987793,0.5878006815910339,0.41473716497421265,-0.2960750460624695,0.16717429459095,0.02161497436463833,0.41900721192359924,0.44370174407958984
HNRNPL,0.2464648336172104,0.5196089148521423,0.3638269007205963,0.6128981113433838,0.5543855428695679,0.47243213653564453,0.2222750335931778,0.8156769871711731,0.07247146219015121,0.681148886680603,0.3068212866783142,0.4984073042869568,0.3286324441432953,0.09302316606044769,0.30316227674484253,0.18973881006240845,0.4042547047138214,0.391990065574646,0.5479678511619568,0.5942433476448059,0.08908097445964813,0.17258645594120026,0.3434225916862488,0.04964970424771309,0.22273261845111847,0.21586084365844727,0.10932750254869461,0.42479491233825684,0.20274576544761658,0.4129880666732788,0.2865588068962097,0.2673344612121582,-0.033722884953022,0.4387561082839966,0.41117215156555176,0.21956060826778412,0.2598552703857422,-0.02619169093668461,0.047501783818006516,0.22915612161159515,0.7701156735420227,0.2104402631521225,0.3165075182914734,0.35832223296165466,0.47161540389060974,0.3725927770137787,-0.25471264123916626,0.05915427207946777,0.039992816746234894,0.43221762776374817,0.38559070229530334
